timestamp_key,timestamp_date,timestamp_time,event_date,event_begin,event_end,event_particulars
865380_2022-07-02_16:30:00.000000,2022-07-02,16:30:00.000000,2022-07-02,1638,1643,V/2
865380_2022-07-02_18:15:00.000000,2022-07-02,18:15:00.000000,2022-07-02,1815,1823,III/2
865380_2022-07-02_18:15:00.000000,2022-07-02,18:15:00.000000,2022-07-02,1828,1829,III/1
865384_2022-07-03_06:45:00.000000,2022-07-03,06:45:00.000000,2022-07-03,0652,0657,III/1
865384_2022-07-03_08:15:00.000000,2022-07-03,08:15:00.000000,2022-07-03,0818,0820,III/2
865384_2022-07-03_08:15:00.000000,2022-07-03,08:15:00.000000,2022-07-03,0825,0832,III/2
865384_2022-07-03_08:30:00.000000,2022-07-03,08:30:00.000000,2022-07-03,0825,0832,III/2
865384_2022-07-03_08:15:00.000000,2022-07-03,08:15:00.000000,2022-07-03,0828,0832,III/3
865384_2022-07-03_08:30:00.000000,2022-07-03,08:30:00.000000,2022-07-03,0828,0832,III/3
865384_2022-07-03_08:45:00.000000,2022-07-03,08:45:00.000000,2022-07-03,0855,0859,III/1
865384_2022-07-03_12:15:00.000000,2022-07-03,12:15:00.000000,2022-07-03,1220,1853,III/2
865384_2022-07-03_12:30:00.000000,2022-07-03,12:30:00.000000,2022-07-03,1220,1853,III/2
865384_2022-07-03_12:45:00.000000,2022-07-03,12:45:00.000000,2022-07-03,1220,1853,III/2
865384_2022-07-03_13:00:00.000000,2022-07-03,13:00:00.000000,2022-07-03,1220,1853,III/2
865384_2022-07-03_13:15:00.000000,2022-07-03,13:15:00.000000,2022-07-03,1220,1853,III/2
865384_2022-07-03_13:30:00.000000,2022-07-03,13:30:00.000000,2022-07-03,1220,1853,III/2
865384_2022-07-03_13:00:00.000000,2022-07-03,13:00:00.000000,2022-07-03,1310,1312,III/2
865384_2022-07-03_16:00:00.000000,2022-07-03,16:00:00.000000,2022-07-03,1603,1604,III/1
865384_2022-07-03_16:15:00.000000,2022-07-03,16:15:00.000000,2022-07-03,1619,1623,III/3
865396_2022-07-06_06:30:00.000000,2022-07-06,06:30:00.000000,2022-07-06,0639,0642,III/2
865396_2022-07-06_07:15:00.000000,2022-07-06,07:15:00.000000,2022-07-06,0722,0722,III/2
865396_2022-07-06_18:15:00.000000,2022-07-06,18:15:00.000000,2022-07-06,1820,2232,III/1
865396_2022-07-06_18:30:00.000000,2022-07-06,18:30:00.000000,2022-07-06,1820,2232,III/1
865396_2022-07-06_18:45:00.000000,2022-07-06,18:45:00.000000,2022-07-06,1820,2232,III/1
865396_2022-07-06_19:00:00.000000,2022-07-06,19:00:00.000000,2022-07-06,1820,2232,III/1
865492_2022-07-08_06:51:00.000000,2022-07-08,06:51:00.000000,2022-07-08,0652,0654,III/2
865492_2022-07-08_07:51:00.000000,2022-07-08,07:51:00.000000,2022-07-08,0751,0818,III/1
865492_2022-07-08_08:06:00.000000,2022-07-08,08:06:00.000000,2022-07-08,0751,0818,III/1
865492_2022-07-08_09:36:00.000000,2022-07-08,09:36:00.000000,2022-07-08,0946,0947,III/1
865492_2022-07-08_10:36:00.000000,2022-07-08,10:36:00.000000,2022-07-08,1043,1048,III/1
865492_2022-07-08_11:21:00.000000,2022-07-08,11:21:00.000000,2022-07-08,1123,1125,III/3
865492_2022-07-08_11:36:00.000000,2022-07-08,11:36:00.000000,2022-07-08,1139,1139,III/1
865492_2022-07-08_12:06:00.000000,2022-07-08,12:06:00.000000,2022-07-08,1216,1216,III/1
865492_2022-07-08_13:21:00.000000,2022-07-08,13:21:00.000000,2022-07-08,1329,1331,III/1
865504_2022-07-11_08:30:00.000000,2022-07-11,08:30:00.000000,2022-07-11,0842,0843,III/1
866076_2022-07-15_07:15:00.000000,2022-07-15,07:15:00.000000,2022-07-15,0727,0737,III/1
866076_2022-07-15_07:30:00.000000,2022-07-15,07:30:00.000000,2022-07-15,0727,0737,III/1
866076_2022-07-15_09:15:00.000000,2022-07-15,09:15:00.000000,2022-07-15,0927,0930,III/2
866076_2022-07-15_10:00:00.000000,2022-07-15,10:00:00.000000,2022-07-15,1005,1006,III/1
866076_2022-07-15_10:00:00.000000,2022-07-15,10:00:00.000000,2022-07-15,1005,1008,III/1
866076_2022-07-15_10:15:00.000000,2022-07-15,10:15:00.000000,2022-07-15,1020,1020,III/1
866076_2022-07-15_11:00:00.000000,2022-07-15,11:00:00.000000,2022-07-15,1106,1106,III/2
866076_2022-07-15_11:45:00.000000,2022-07-15,11:45:00.000000,2022-07-15,1159,1203,III/2
866076_2022-07-15_12:00:00.000000,2022-07-15,12:00:00.000000,2022-07-15,1159,1203,III/2
866076_2022-07-15_12:30:00.000000,2022-07-15,12:30:00.000000,2022-07-15,1239,1239,III/1
866076_2022-07-15_13:15:00.000000,2022-07-15,13:15:00.000000,2022-07-15,1318,1328,III/2
866076_2022-07-15_14:00:00.000000,2022-07-15,14:00:00.000000,2022-07-15,1411,1411,III/1
866076_2022-07-15_15:45:00.000000,2022-07-15,15:45:00.000000,2022-07-15,1558,1604,III/1
866076_2022-07-15_16:00:00.000000,2022-07-15,16:00:00.000000,2022-07-15,1558,1604,III/1
866080_2022-07-16_09:45:00.000000,2022-07-16,09:45:00.000000,2022-07-16,0958,1000,III/1
866080_2022-07-16_12:00:00.000000,2022-07-16,12:00:00.000000,2022-07-16,1202,1202,III/1
866080_2022-07-16_18:15:00.000000,2022-07-16,18:15:00.000000,2022-07-16,1826,1836,III/2
866080_2022-07-16_18:30:00.000000,2022-07-16,18:30:00.000000,2022-07-16,1826,1836,III/2
866088_2022-07-18_08:15:00.000000,2022-07-18,08:15:00.000000,2022-07-18,0819,0820,III/1
866088_2022-07-18_14:30:00.000000,2022-07-18,14:30:00.000000,2022-07-18,1434,1437,III/1
866088_2022-07-18_15:30:00.000000,2022-07-18,15:30:00.000000,2022-07-18,1542,1548,III/1
866088_2022-07-18_15:45:00.000000,2022-07-18,15:45:00.000000,2022-07-18,1542,1548,III/1
866088_2022-07-18_16:45:00.000000,2022-07-18,16:45:00.000000,2022-07-18,1650,1651,III/1
866088_2022-07-18_17:30:00.000000,2022-07-18,17:30:00.000000,2022-07-18,1738,1740,III/1
865908_2022-07-19_11:00:00.000000,2022-07-19,11:00:00.000000,2022-07-19,1101,1102,III/1
865908_2022-07-19_11:00:00.000000,2022-07-19,11:00:00.000000,2022-07-19,1108,1108,III/1
865908_2022-07-19_15:45:00.000000,2022-07-19,15:45:00.000000,2022-07-19,1550,1551,III/1
865908_2022-07-19_16:15:00.000000,2022-07-19,16:15:00.000000,2022-07-19,1620,1621,III/1
865908_2022-07-19_18:00:00.000000,2022-07-19,18:00:00.000000,2022-07-19,1805,1805,III/1
865908_2022-07-19_18:45:00.000000,2022-07-19,18:45:00.000000,2022-07-19,1852,1852,III/1
866590_2022-07-22_07:00:00.000000,2022-07-22,07:00:00.000000,2022-07-22,0704,0705,III/1
866590_2022-07-22_08:30:00.000000,2022-07-22,08:30:00.000000,2022-07-22,0844,0846,III/1
866590_2022-07-22_08:45:00.000000,2022-07-22,08:45:00.000000,2022-07-22,0844,0846,III/1
866590_2022-07-22_19:00:00.000000,2022-07-22,19:00:00.000000,2022-07-22,1901,1902,III/1
866594_2022-07-23_08:45:00.000000,2022-07-23,08:45:00.000000,2022-07-23,0849,0856,III/1
866594_2022-07-23_09:30:00.000000,2022-07-23,09:30:00.000000,2022-07-23,0944,0945,III/1
866594_2022-07-23_14:00:00.000000,2022-07-23,14:00:00.000000,2022-07-23,1413,1414,III/1
866594_2022-07-23_15:00:00.000000,2022-07-23,15:00:00.000000,2022-07-23,1506,1516,III/1
866594_2022-07-23_15:15:00.000000,2022-07-23,15:15:00.000000,2022-07-23,1506,1516,III/1
866594_2022-07-23_16:00:00.000000,2022-07-23,16:00:00.000000,2022-07-23,1610,1612,III/1
866594_2022-07-23_18:30:00.000000,2022-07-23,18:30:00.000000,2022-07-23,1839,1839,III/2
866638_2022-07-24_07:00:00.000000,2022-07-24,07:00:00.000000,2022-07-24,0711,0713,III/2
866638_2022-07-24_08:30:00.000000,2022-07-24,08:30:00.000000,2022-07-24,0836,0836,III/1
866638_2022-07-24_11:15:00.000000,2022-07-24,11:15:00.000000,2022-07-24,1119,1119,III/1
866638_2022-07-24_12:15:00.000000,2022-07-24,12:15:00.000000,2022-07-24,1228,1228,III/1
866638_2022-07-24_13:00:00.000000,2022-07-24,13:00:00.000000,2022-07-24,1312,1314,III/1
866776_2022-07-25_07:26:00.000000,2022-07-25,07:26:00.000000,2022-07-25,0727,0727,III/2
866846_2022-07-27_14:26:00.000000,2022-07-27,14:26:00.000000,2022-07-27,1426,1427,III/1
866858_2022-07-30_13:11:00.000000,2022-07-30,13:11:00.000000,2022-07-30,1313,1314,III/1
867624_2022-08-01_12:01:00.000000,2022-08-01,12:01:00.000000,2022-08-01,1208,1209,III/1
867632_2022-08-03_09:45:00.000000,2022-08-03,09:45:00.000000,2022-08-03,0945,0946,III/1
867632_2022-08-03_10:15:00.000000,2022-08-03,10:15:00.000000,2022-08-03,1017,1018,III/1
867632_2022-08-03_16:30:00.000000,2022-08-03,16:30:00.000000,2022-08-03,1631,1631,III/2
867632_2022-08-03_16:45:00.000000,2022-08-03,16:45:00.000000,2022-08-03,1650,1655,III/1
867632_2022-08-03_17:00:00.000000,2022-08-03,17:00:00.000000,2022-08-03,1705,1724,II/1    163
867632_2022-08-03_17:15:00.000000,2022-08-03,17:15:00.000000,2022-08-03,1705,1724,II/1    163
867632_2022-08-03_17:00:00.000000,2022-08-03,17:00:00.000000,2022-08-03,1713,1718,II/1    398
867632_2022-08-03_17:15:00.000000,2022-08-03,17:15:00.000000,2022-08-03,1713,1718,II/1    398
867632_2022-08-03_17:45:00.000000,2022-08-03,17:45:00.000000,2022-08-03,1755,1756,III/1
867636_2022-08-04_13:00:00.000000,2022-08-04,13:00:00.000000,2022-08-04,1308,1314,III/1
867636_2022-08-04_13:00:00.000000,2022-08-04,13:00:00.000000,2022-08-04,1311,1312,III/1
867640_2022-08-05_06:45:00.000000,2022-08-05,06:45:00.000000,2022-08-05,0657,0711,II/2    1300
867640_2022-08-05_07:00:00.000000,2022-08-05,07:00:00.000000,2022-08-05,0657,0711,II/2    1300
867640_2022-08-05_09:45:00.000000,2022-08-05,09:45:00.000000,2022-08-05,0956,0959,III/2
867640_2022-08-05_10:45:00.000000,2022-08-05,10:45:00.000000,2022-08-05,1048,1049,III/1
867640_2022-08-05_11:45:00.000000,2022-08-05,11:45:00.000000,2022-08-05,1151,1152,III/1
867640_2022-08-05_12:45:00.000000,2022-08-05,12:45:00.000000,2022-08-05,1258,1303,III/1
867640_2022-08-05_13:00:00.000000,2022-08-05,13:00:00.000000,2022-08-05,1258,1303,III/1
867640_2022-08-05_16:30:00.000000,2022-08-05,16:30:00.000000,2022-08-05,1631,1631,III/1
867640_2022-08-05_17:45:00.000000,2022-08-05,17:45:00.000000,2022-08-05,1756,1757,III/1
867644_2022-08-06_06:45:00.000000,2022-08-06,06:45:00.000000,2022-08-06,0653,0655,III/1
867644_2022-08-06_07:15:00.000000,2022-08-06,07:15:00.000000,2022-08-06,0728,0729,III/1
867644_2022-08-06_07:45:00.000000,2022-08-06,07:45:00.000000,2022-08-06,0753,0756,III/2
867644_2022-08-06_15:00:00.000000,2022-08-06,15:00:00.000000,2022-08-06,1514,1514,III/1
867888_2022-08-10_14:30:00.000000,2022-08-10,14:30:00.000000,2022-08-10,1433,1434,III/1
867892_2022-08-11_18:45:00.000000,2022-08-11,18:45:00.000000,2022-08-11,1851,1852,III/1
867896_2022-08-12_11:00:00.000000,2022-08-12,11:00:00.000000,2022-08-12,1111,1119,III/1
867896_2022-08-12_11:15:00.000000,2022-08-12,11:15:00.000000,2022-08-12,1111,1119,III/1
867908_2022-08-15_07:00:00.000000,2022-08-15,07:00:00.000000,2022-08-15,0709,0714,III/1
867908_2022-08-15_08:00:00.000000,2022-08-15,08:00:00.000000,2022-08-15,0806,0809,III/2
867908_2022-08-15_08:45:00.000000,2022-08-15,08:45:00.000000,2022-08-15,0845,0846,III/1
867908_2022-08-15_09:15:00.000000,2022-08-15,09:15:00.000000,2022-08-15,0923,0924,III/2
867908_2022-08-15_09:30:00.000000,2022-08-15,09:30:00.000000,2022-08-15,0940,0941,III/1
867908_2022-08-15_10:15:00.000000,2022-08-15,10:15:00.000000,2022-08-15,1017,1018,III/1
867908_2022-08-15_13:15:00.000000,2022-08-15,13:15:00.000000,2022-08-15,1319,1320,III/1
867908_2022-08-15_14:30:00.000000,2022-08-15,14:30:00.000000,2022-08-15,1433,1435,III/2
867908_2022-08-15_15:45:00.000000,2022-08-15,15:45:00.000000,2022-08-15,1553,1557,V/2
867908_2022-08-15_15:45:00.000000,2022-08-15,15:45:00.000000,2022-08-15,1553,1555,III/2
867908_2022-08-15_16:45:00.000000,2022-08-15,16:45:00.000000,2022-08-15,1652,1655,III/2
867908_2022-08-15_17:15:00.000000,2022-08-15,17:15:00.000000,2022-08-15,1721,1722,III/1
868138_2022-08-17_08:15:00.000000,2022-08-17,08:15:00.000000,2022-08-17,0827,0828,III/1
868138_2022-08-17_08:30:00.000000,2022-08-17,08:30:00.000000,2022-08-17,0842,0842,III/2
868138_2022-08-17_09:00:00.000000,2022-08-17,09:00:00.000000,2022-08-17,0905,0914,III/1
868138_2022-08-17_13:30:00.000000,2022-08-17,13:30:00.000000,2022-08-17,1342,1344,III/1
868138_2022-08-17_14:30:00.000000,2022-08-17,14:30:00.000000,2022-08-17,1434,1452,III/2
868138_2022-08-17_14:45:00.000000,2022-08-17,14:45:00.000000,2022-08-17,1434,1452,III/2
868448_2022-08-18_10:00:00.000000,2022-08-18,10:00:00.000000,2022-08-18,1008,1009,III/1
868448_2022-08-18_10:15:00.000000,2022-08-18,10:15:00.000000,2022-08-18,1023,1317,IV/1
868448_2022-08-18_10:30:00.000000,2022-08-18,10:30:00.000000,2022-08-18,1023,1317,IV/1
868448_2022-08-18_10:45:00.000000,2022-08-18,10:45:00.000000,2022-08-18,1023,1317,IV/1
868448_2022-08-18_11:00:00.000000,2022-08-18,11:00:00.000000,2022-08-18,1023,1317,IV/1
868448_2022-08-18_11:15:00.000000,2022-08-18,11:15:00.000000,2022-08-18,1023,1317,IV/1
868448_2022-08-18_11:30:00.000000,2022-08-18,11:30:00.000000,2022-08-18,1023,1317,IV/1
868448_2022-08-18_10:45:00.000000,2022-08-18,10:45:00.000000,2022-08-18,1049,1115,II/1    749
868448_2022-08-18_11:00:00.000000,2022-08-18,11:00:00.000000,2022-08-18,1049,1115,II/1    749
868448_2022-08-18_12:00:00.000000,2022-08-18,12:00:00.000000,2022-08-18,1201,1201,III/1
868448_2022-08-18_12:00:00.000000,2022-08-18,12:00:00.000000,2022-08-18,1201,1215,II/1    464
868146_2022-08-19_08:45:00.000000,2022-08-19,08:45:00.000000,2022-08-19,0856,0901,III/2
869198_2022-08-19_08:45:00.000000,2022-08-19,08:45:00.000000,2022-08-19,0856,0901,III/2
869196_2022-08-19_08:45:00.000000,2022-08-19,08:45:00.000000,2022-08-19,0856,0901,III/2
868146_2022-08-19_09:00:00.000000,2022-08-19,09:00:00.000000,2022-08-19,0856,0901,III/2
869198_2022-08-19_09:00:00.000000,2022-08-19,09:00:00.000000,2022-08-19,0856,0901,III/2
869196_2022-08-19_09:00:00.000000,2022-08-19,09:00:00.000000,2022-08-19,0856,0901,III/2
868146_2022-08-19_14:30:00.000000,2022-08-19,14:30:00.000000,2022-08-19,1434,1434,III/1
869198_2022-08-19_14:30:00.000000,2022-08-19,14:30:00.000000,2022-08-19,1434,1434,III/1
869196_2022-08-19_14:30:00.000000,2022-08-19,14:30:00.000000,2022-08-19,1434,1434,III/1
868146_2022-08-19_19:00:00.000000,2022-08-19,19:00:00.000000,2022-08-19,1902,1902,III/1
868336_2022-08-22_18:30:00.000000,2022-08-22,18:30:00.000000,2022-08-22,1840,1840,III/1
869118_2022-08-23_13:00:00.000000,2022-08-23,13:00:00.000000,2022-08-23,1300,1301,III/1
869116_2022-08-23_13:00:00.000000,2022-08-23,13:00:00.000000,2022-08-23,1300,1301,III/1
869118_2022-08-23_13:30:00.000000,2022-08-23,13:30:00.000000,2022-08-23,1337,1340,III/1
869116_2022-08-23_13:30:00.000000,2022-08-23,13:30:00.000000,2022-08-23,1337,1340,III/1
868372_2022-09-05_10:26:00.000000,2022-09-05,10:26:00.000000,2022-09-05,1030,1031,III/1
868372_2022-09-05_11:41:00.000000,2022-09-05,11:41:00.000000,2022-09-05,1142,1142,III/1
868372_2022-09-05_13:11:00.000000,2022-09-05,13:11:00.000000,2022-09-05,1325,1326,III/1
868368_2022-09-06_09:41:00.000000,2022-09-06,09:41:00.000000,2022-09-06,0955,0956,III/1
871152_2022-09-06_09:45:00.000000,2022-09-06,09:45:00.000000,2022-09-06,0955,0956,III/1
871150_2022-09-06_09:45:00.000000,2022-09-06,09:45:00.000000,2022-09-06,0955,0956,III/1
868368_2022-09-06_10:41:00.000000,2022-09-06,10:41:00.000000,2022-09-06,1052,1052,III/2
871152_2022-09-06_10:45:00.000000,2022-09-06,10:45:00.000000,2022-09-06,1052,1052,III/2
871150_2022-09-06_10:45:00.000000,2022-09-06,10:45:00.000000,2022-09-06,1052,1052,III/2
868368_2022-09-06_11:41:00.000000,2022-09-06,11:41:00.000000,2022-09-06,1146,1147,III/1
871152_2022-09-06_11:45:00.000000,2022-09-06,11:45:00.000000,2022-09-06,1146,1147,III/1
871150_2022-09-06_11:45:00.000000,2022-09-06,11:45:00.000000,2022-09-06,1146,1147,III/1
870626_2022-09-08_08:26:00.000000,2022-09-08,08:26:00.000000,2022-09-08,0838,0841,III/1
870626_2022-09-08_13:41:00.000000,2022-09-08,13:41:00.000000,2022-09-08,1352,1353,III/1
871956_2022-09-11_06:41:00.000000,2022-09-11,06:41:00.000000,2022-09-11,0654,0659,III/1
871956_2022-09-11_06:56:00.000000,2022-09-11,06:56:00.000000,2022-09-11,0654,0659,III/1
871956_2022-09-11_07:26:00.000000,2022-09-11,07:26:00.000000,2022-09-11,0735,0736,III/1
871956_2022-09-11_11:26:00.000000,2022-09-11,11:26:00.000000,2022-09-11,1130,1134,III/1
871956_2022-09-11_13:41:00.000000,2022-09-11,13:41:00.000000,2022-09-11,1349,1349,III/1
871960_2022-09-12_07:41:00.000000,2022-09-12,07:41:00.000000,2022-09-12,0747,0748,III/2
871960_2022-09-12_09:56:00.000000,2022-09-12,09:56:00.000000,2022-09-12,1000,1001,III/2
871960_2022-09-12_14:26:00.000000,2022-09-12,14:26:00.000000,2022-09-12,1427,1427,III/1
871980_2022-09-17_12:15:00.000000,2022-09-17,12:15:00.000000,2022-09-17,1224,1225,III/1
871980_2022-09-17_14:00:00.000000,2022-09-17,14:00:00.000000,2022-09-17,1410,1415,III/1
871984_2022-09-18_06:45:00.000000,2022-09-18,06:45:00.000000,2022-09-18,0652,0653,III/1
871984_2022-09-18_07:00:00.000000,2022-09-18,07:00:00.000000,2022-09-18,0709,0710,III/1
871984_2022-09-18_07:45:00.000000,2022-09-18,07:45:00.000000,2022-09-18,0754,0754,III/2
871984_2022-09-18_09:30:00.000000,2022-09-18,09:30:00.000000,2022-09-18,0935,0936,III/1
871984_2022-09-18_10:30:00.000000,2022-09-18,10:30:00.000000,2022-09-18,1038,1038,III/1
871984_2022-09-18_10:45:00.000000,2022-09-18,10:45:00.000000,2022-09-18,1049,1050,III/2
871984_2022-09-18_11:15:00.000000,2022-09-18,11:15:00.000000,2022-09-18,1119,1119,III/1
871984_2022-09-18_11:15:00.000000,2022-09-18,11:15:00.000000,2022-09-18,1125,1126,III/2
871984_2022-09-18_13:00:00.000000,2022-09-18,13:00:00.000000,2022-09-18,1311,1311,III/1
871984_2022-09-18_15:00:00.000000,2022-09-18,15:00:00.000000,2022-09-18,1507,1509,III/2
871992_2022-09-20_07:15:00.000000,2022-09-20,07:15:00.000000,2022-09-20,0718,0718,III/1
871992_2022-09-20_08:15:00.000000,2022-09-20,08:15:00.000000,2022-09-20,0821,0822,III/2
871992_2022-09-20_09:15:00.000000,2022-09-20,09:15:00.000000,2022-09-20,0919,0929,III/1
871992_2022-09-20_10:15:00.000000,2022-09-20,10:15:00.000000,2022-09-20,1025,1029,III/2
871992_2022-09-20_11:15:00.000000,2022-09-20,11:15:00.000000,2022-09-20,1119,1124,III/2
871992_2022-09-20_12:15:00.000000,2022-09-20,12:15:00.000000,2022-09-20,1223,1228,III/2
871992_2022-09-20_13:00:00.000000,2022-09-20,13:00:00.000000,2022-09-20,1311,1311,III/1
871992_2022-09-20_15:00:00.000000,2022-09-20,15:00:00.000000,2022-09-20,1514,1516,III/2
871996_2022-09-21_08:45:00.000000,2022-09-21,08:45:00.000000,2022-09-21,0846,0846,III/2
871996_2022-09-21_10:00:00.000000,2022-09-21,10:00:00.000000,2022-09-21,1005,1008,III/2
871996_2022-09-21_11:30:00.000000,2022-09-21,11:30:00.000000,2022-09-21,1133,1134,III/2
871996_2022-09-21_11:30:00.000000,2022-09-21,11:30:00.000000,2022-09-21,1134,1135,III/1
871996_2022-09-21_12:45:00.000000,2022-09-21,12:45:00.000000,2022-09-21,1246,1247,III/1
871996_2022-09-21_13:15:00.000000,2022-09-21,13:15:00.000000,2022-09-21,1328,1328,III/1
871996_2022-09-21_13:30:00.000000,2022-09-21,13:30:00.000000,2022-09-21,1344,1344,III/1
872000_2022-09-22_07:15:00.000000,2022-09-22,07:15:00.000000,2022-09-22,0717,0717,III/1
872000_2022-09-22_14:30:00.000000,2022-09-22,14:30:00.000000,2022-09-22,1440,1441,III/2
872004_2022-09-23_06:30:00.000000,2022-09-23,06:30:00.000000,2022-09-23,0639,0643,III/1
872004_2022-09-23_07:45:00.000000,2022-09-23,07:45:00.000000,2022-09-23,0754,0757,III/2
872004_2022-09-23_09:15:00.000000,2022-09-23,09:15:00.000000,2022-09-23,0929,0929,III/1
872004_2022-09-23_10:45:00.000000,2022-09-23,10:45:00.000000,2022-09-23,1046,1047,III/1
872004_2022-09-23_11:45:00.000000,2022-09-23,11:45:00.000000,2022-09-23,1149,1149,III/1
872004_2022-09-23_12:30:00.000000,2022-09-23,12:30:00.000000,2022-09-23,1232,1233,III/2
872004_2022-09-23_13:45:00.000000,2022-09-23,13:45:00.000000,2022-09-23,1350,1432,IV/1
872004_2022-09-23_14:00:00.000000,2022-09-23,14:00:00.000000,2022-09-23,1350,1432,IV/1
872004_2022-09-23_14:15:00.000000,2022-09-23,14:15:00.000000,2022-09-23,1350,1432,IV/1
872004_2022-09-23_14:30:00.000000,2022-09-23,14:30:00.000000,2022-09-23,1350,1432,IV/1
872004_2022-09-23_13:45:00.000000,2022-09-23,13:45:00.000000,2022-09-23,1350,1406,II/1    774
872004_2022-09-23_14:00:00.000000,2022-09-23,14:00:00.000000,2022-09-23,1350,1406,II/1    774
872004_2022-09-23_14:00:00.000000,2022-09-23,14:00:00.000000,2022-09-23,1401,1405,II/1    820
872008_2022-09-24_07:00:00.000000,2022-09-24,07:00:00.000000,2022-09-24,0704,0705,III/1
872008_2022-09-24_08:45:00.000000,2022-09-24,08:45:00.000000,2022-09-24,0850,0851,III/1
872008_2022-09-24_13:00:00.000000,2022-09-24,13:00:00.000000,2022-09-24,1301,1301,III/1
872008_2022-09-24_14:30:00.000000,2022-09-24,14:30:00.000000,2022-09-24,1437,1437,III/2
872008_2022-09-24_15:00:00.000000,2022-09-24,15:00:00.000000,2022-09-24,1505,1506,III/1
873252_2022-09-28_14:26:00.000000,2022-09-28,14:26:00.000000,2022-09-28,1440,1440,III/1
873260_2022-09-30_06:56:00.000000,2022-09-30,06:56:00.000000,2022-09-30,0658,0702,III/1
873260_2022-09-30_09:56:00.000000,2022-09-30,09:56:00.000000,2022-09-30,0958,0959,III/2
873260_2022-09-30_12:56:00.000000,2022-09-30,12:56:00.000000,2022-09-30,1310,1312,III/2
873260_2022-09-30_13:11:00.000000,2022-09-30,13:11:00.000000,2022-09-30,1310,1312,III/2
873260_2022-09-30_14:11:00.000000,2022-09-30,14:11:00.000000,2022-09-30,1424,1424,III/1
873260_2022-09-30_15:11:00.000000,2022-09-30,15:11:00.000000,2022-09-30,1518,1519,III/1
873264_2022-10-01_06:41:00.000000,2022-10-01,06:41:00.000000,2022-10-01,0643,0647,III/1
873264_2022-10-01_07:41:00.000000,2022-10-01,07:41:00.000000,2022-10-01,0751,0758,III/1
873264_2022-10-01_07:56:00.000000,2022-10-01,07:56:00.000000,2022-10-01,0751,0758,III/1
873264_2022-10-01_08:41:00.000000,2022-10-01,08:41:00.000000,2022-10-01,0848,0848,III/1
873264_2022-10-01_09:26:00.000000,2022-10-01,09:26:00.000000,2022-10-01,0932,0940,III/1
873264_2022-10-01_10:41:00.000000,2022-10-01,10:41:00.000000,2022-10-01,1043,1044,III/1
873268_2022-10-02_11:30:00.000000,2022-10-02,11:30:00.000000,2022-10-02,1140,1140,III/1
873268_2022-10-02_14:00:00.000000,2022-10-02,14:00:00.000000,2022-10-02,1402,1408,III/1
873272_2022-10-04_13:00:00.000000,2022-10-04,13:00:00.000000,2022-10-04,1307,1434,IV/2
873272_2022-10-04_13:15:00.000000,2022-10-04,13:15:00.000000,2022-10-04,1307,1434,IV/2
