timestamps_key,date,time,labels
867892_2022-08-11_18:45:00.000000,2022-08-11,18:45:00.000000,3
867896_2022-08-12_11:00:00.000000,2022-08-12,11:00:00.000000,3
867896_2022-08-12_11:15:00.000000,2022-08-12,11:15:00.000000,3
867908_2022-08-15_07:00:00.000000,2022-08-15,07:00:00.000000,3
867908_2022-08-15_08:00:00.000000,2022-08-15,08:00:00.000000,3
867908_2022-08-15_08:45:00.000000,2022-08-15,08:45:00.000000,3
867908_2022-08-15_09:15:00.000000,2022-08-15,09:15:00.000000,3
867908_2022-08-15_09:30:00.000000,2022-08-15,09:30:00.000000,3
867908_2022-08-15_10:15:00.000000,2022-08-15,10:15:00.000000,3
867908_2022-08-15_13:15:00.000000,2022-08-15,13:15:00.000000,3
867908_2022-08-15_14:30:00.000000,2022-08-15,14:30:00.000000,3
867908_2022-08-15_15:45:00.000000,2022-08-15,15:45:00.000000,5
867908_2022-08-15_15:45:00.000000,2022-08-15,15:45:00.000000,3
867908_2022-08-15_16:45:00.000000,2022-08-15,16:45:00.000000,3
867908_2022-08-15_17:15:00.000000,2022-08-15,17:15:00.000000,3
868138_2022-08-17_08:15:00.000000,2022-08-17,08:15:00.000000,3
868138_2022-08-17_08:30:00.000000,2022-08-17,08:30:00.000000,3
868138_2022-08-17_09:00:00.000000,2022-08-17,09:00:00.000000,3
868138_2022-08-17_13:30:00.000000,2022-08-17,13:30:00.000000,3
868138_2022-08-17_14:30:00.000000,2022-08-17,14:30:00.000000,3
868138_2022-08-17_14:45:00.000000,2022-08-17,14:45:00.000000,3
868448_2022-08-18_10:00:00.000000,2022-08-18,10:00:00.000000,3
868448_2022-08-18_10:15:00.000000,2022-08-18,10:15:00.000000,4
868448_2022-08-18_10:30:00.000000,2022-08-18,10:30:00.000000,4
868448_2022-08-18_10:45:00.000000,2022-08-18,10:45:00.000000,4
868448_2022-08-18_11:00:00.000000,2022-08-18,11:00:00.000000,4
868448_2022-08-18_11:15:00.000000,2022-08-18,11:15:00.000000,4
868448_2022-08-18_11:30:00.000000,2022-08-18,11:30:00.000000,4
868448_2022-08-18_10:45:00.000000,2022-08-18,10:45:00.000000,2
868448_2022-08-18_11:00:00.000000,2022-08-18,11:00:00.000000,2
868448_2022-08-18_12:00:00.000000,2022-08-18,12:00:00.000000,3
868448_2022-08-18_12:00:00.000000,2022-08-18,12:00:00.000000,2
868146_2022-08-19_08:45:00.000000,2022-08-19,08:45:00.000000,3
869198_2022-08-19_08:45:00.000000,2022-08-19,08:45:00.000000,3
869196_2022-08-19_08:45:00.000000,2022-08-19,08:45:00.000000,3
868146_2022-08-19_09:00:00.000000,2022-08-19,09:00:00.000000,3
869198_2022-08-19_09:00:00.000000,2022-08-19,09:00:00.000000,3
869196_2022-08-19_09:00:00.000000,2022-08-19,09:00:00.000000,3
868146_2022-08-19_14:30:00.000000,2022-08-19,14:30:00.000000,3
869198_2022-08-19_14:30:00.000000,2022-08-19,14:30:00.000000,3
869196_2022-08-19_14:30:00.000000,2022-08-19,14:30:00.000000,3
868146_2022-08-19_19:00:00.000000,2022-08-19,19:00:00.000000,3
868336_2022-08-22_18:30:00.000000,2022-08-22,18:30:00.000000,3
869118_2022-08-23_13:00:00.000000,2022-08-23,13:00:00.000000,3
869116_2022-08-23_13:00:00.000000,2022-08-23,13:00:00.000000,3
869118_2022-08-23_13:30:00.000000,2022-08-23,13:30:00.000000,3
869116_2022-08-23_13:30:00.000000,2022-08-23,13:30:00.000000,3
868372_2022-09-05_10:26:00.000000,2022-09-05,10:26:00.000000,3
868372_2022-09-05_11:41:00.000000,2022-09-05,11:41:00.000000,3
868372_2022-09-05_13:11:00.000000,2022-09-05,13:11:00.000000,3
868368_2022-09-06_09:41:00.000000,2022-09-06,09:41:00.000000,3
871152_2022-09-06_09:45:00.000000,2022-09-06,09:45:00.000000,3
871150_2022-09-06_09:45:00.000000,2022-09-06,09:45:00.000000,3
868368_2022-09-06_10:41:00.000000,2022-09-06,10:41:00.000000,3
871152_2022-09-06_10:45:00.000000,2022-09-06,10:45:00.000000,3
871150_2022-09-06_10:45:00.000000,2022-09-06,10:45:00.000000,3
868368_2022-09-06_11:41:00.000000,2022-09-06,11:41:00.000000,3
871152_2022-09-06_11:45:00.000000,2022-09-06,11:45:00.000000,3
871150_2022-09-06_11:45:00.000000,2022-09-06,11:45:00.000000,3
870626_2022-09-08_08:26:00.000000,2022-09-08,08:26:00.000000,3
870626_2022-09-08_13:41:00.000000,2022-09-08,13:41:00.000000,3
871956_2022-09-11_06:41:00.000000,2022-09-11,06:41:00.000000,3
871956_2022-09-11_06:56:00.000000,2022-09-11,06:56:00.000000,3
871956_2022-09-11_07:26:00.000000,2022-09-11,07:26:00.000000,3
871956_2022-09-11_11:26:00.000000,2022-09-11,11:26:00.000000,3
871956_2022-09-11_13:41:00.000000,2022-09-11,13:41:00.000000,3
871960_2022-09-12_07:41:00.000000,2022-09-12,07:41:00.000000,3
871960_2022-09-12_09:56:00.000000,2022-09-12,09:56:00.000000,3
871960_2022-09-12_14:26:00.000000,2022-09-12,14:26:00.000000,3
871980_2022-09-17_12:15:00.000000,2022-09-17,12:15:00.000000,3
871980_2022-09-17_14:00:00.000000,2022-09-17,14:00:00.000000,3
871984_2022-09-18_06:45:00.000000,2022-09-18,06:45:00.000000,3
871984_2022-09-18_07:00:00.000000,2022-09-18,07:00:00.000000,3
871984_2022-09-18_07:45:00.000000,2022-09-18,07:45:00.000000,3
871984_2022-09-18_09:30:00.000000,2022-09-18,09:30:00.000000,3
871984_2022-09-18_10:30:00.000000,2022-09-18,10:30:00.000000,3
871984_2022-09-18_10:45:00.000000,2022-09-18,10:45:00.000000,3
871984_2022-09-18_11:15:00.000000,2022-09-18,11:15:00.000000,3
871984_2022-09-18_11:15:00.000000,2022-09-18,11:15:00.000000,3
871984_2022-09-18_13:00:00.000000,2022-09-18,13:00:00.000000,3
871984_2022-09-18_15:00:00.000000,2022-09-18,15:00:00.000000,3
871992_2022-09-20_07:15:00.000000,2022-09-20,07:15:00.000000,3
871992_2022-09-20_08:15:00.000000,2022-09-20,08:15:00.000000,3
871992_2022-09-20_09:15:00.000000,2022-09-20,09:15:00.000000,3
871992_2022-09-20_10:15:00.000000,2022-09-20,10:15:00.000000,3
871992_2022-09-20_11:15:00.000000,2022-09-20,11:15:00.000000,3
871992_2022-09-20_12:15:00.000000,2022-09-20,12:15:00.000000,3
871992_2022-09-20_13:00:00.000000,2022-09-20,13:00:00.000000,3
871992_2022-09-20_15:00:00.000000,2022-09-20,15:00:00.000000,3
871996_2022-09-21_08:45:00.000000,2022-09-21,08:45:00.000000,3
871996_2022-09-21_10:00:00.000000,2022-09-21,10:00:00.000000,3
871996_2022-09-21_11:30:00.000000,2022-09-21,11:30:00.000000,3
871996_2022-09-21_11:30:00.000000,2022-09-21,11:30:00.000000,3
871996_2022-09-21_12:45:00.000000,2022-09-21,12:45:00.000000,3
871996_2022-09-21_13:15:00.000000,2022-09-21,13:15:00.000000,3
871996_2022-09-21_13:30:00.000000,2022-09-21,13:30:00.000000,3
872000_2022-09-22_07:15:00.000000,2022-09-22,07:15:00.000000,3
872000_2022-09-22_14:30:00.000000,2022-09-22,14:30:00.000000,3
872004_2022-09-23_06:30:00.000000,2022-09-23,06:30:00.000000,3
872004_2022-09-23_07:45:00.000000,2022-09-23,07:45:00.000000,3
872004_2022-09-23_09:15:00.000000,2022-09-23,09:15:00.000000,3
872004_2022-09-23_10:45:00.000000,2022-09-23,10:45:00.000000,3
872004_2022-09-23_11:45:00.000000,2022-09-23,11:45:00.000000,3
872004_2022-09-23_12:30:00.000000,2022-09-23,12:30:00.000000,3
872004_2022-09-23_13:45:00.000000,2022-09-23,13:45:00.000000,4
872004_2022-09-23_14:00:00.000000,2022-09-23,14:00:00.000000,4
872004_2022-09-23_14:15:00.000000,2022-09-23,14:15:00.000000,4
872004_2022-09-23_14:30:00.000000,2022-09-23,14:30:00.000000,4
872004_2022-09-23_13:45:00.000000,2022-09-23,13:45:00.000000,2
872004_2022-09-23_14:00:00.000000,2022-09-23,14:00:00.000000,2
872004_2022-09-23_14:00:00.000000,2022-09-23,14:00:00.000000,2
872008_2022-09-24_07:00:00.000000,2022-09-24,07:00:00.000000,3
872008_2022-09-24_08:45:00.000000,2022-09-24,08:45:00.000000,3
872008_2022-09-24_13:00:00.000000,2022-09-24,13:00:00.000000,3
872008_2022-09-24_14:30:00.000000,2022-09-24,14:30:00.000000,3
872008_2022-09-24_15:00:00.000000,2022-09-24,15:00:00.000000,3
873252_2022-09-28_14:26:00.000000,2022-09-28,14:26:00.000000,3
873260_2022-09-30_06:56:00.000000,2022-09-30,06:56:00.000000,3
873260_2022-09-30_09:56:00.000000,2022-09-30,09:56:00.000000,3
873260_2022-09-30_12:56:00.000000,2022-09-30,12:56:00.000000,3
873260_2022-09-30_13:11:00.000000,2022-09-30,13:11:00.000000,3
873260_2022-09-30_14:11:00.000000,2022-09-30,14:11:00.000000,3
873260_2022-09-30_15:11:00.000000,2022-09-30,15:11:00.000000,3
873264_2022-10-01_06:41:00.000000,2022-10-01,06:41:00.000000,3
873264_2022-10-01_07:41:00.000000,2022-10-01,07:41:00.000000,3
873264_2022-10-01_07:56:00.000000,2022-10-01,07:56:00.000000,3
873264_2022-10-01_08:41:00.000000,2022-10-01,08:41:00.000000,3
873264_2022-10-01_09:26:00.000000,2022-10-01,09:26:00.000000,3
873264_2022-10-01_10:41:00.000000,2022-10-01,10:41:00.000000,3
873268_2022-10-02_11:30:00.000000,2022-10-02,11:30:00.000000,3
873268_2022-10-02_14:00:00.000000,2022-10-02,14:00:00.000000,3
873272_2022-10-04_13:00:00.000000,2022-10-04,13:00:00.000000,4
873272_2022-10-04_13:15:00.000000,2022-10-04,13:15:00.000000,4
873272_2022-10-04_13:30:00.000000,2022-10-04,13:30:00.000000,4
873272_2022-10-04_13:45:00.000000,2022-10-04,13:45:00.000000,4
873272_2022-10-04_14:00:00.000000,2022-10-04,14:00:00.000000,4
873272_2022-10-04_14:15:00.000000,2022-10-04,14:15:00.000000,4
873276_2022-10-05_09:00:00.000000,2022-10-05,09:00:00.000000,3
873276_2022-10-05_09:30:00.000000,2022-10-05,09:30:00.000000,3
873280_2022-10-06_10:30:00.000000,2022-10-06,10:30:00.000000,3
873280_2022-10-06_11:00:00.000000,2022-10-06,11:00:00.000000,3
873280_2022-10-06_13:00:00.000000,2022-10-06,13:00:00.000000,3
873280_2022-10-06_13:30:00.000000,2022-10-06,13:30:00.000000,3
873280_2022-10-06_13:45:00.000000,2022-10-06,13:45:00.000000,3
873288_2022-10-08_13:15:00.000000,2022-10-08,13:15:00.000000,3
873296_2022-10-10_09:00:00.000000,2022-10-10,09:00:00.000000,3
873296_2022-10-10_12:30:00.000000,2022-10-10,12:30:00.000000,3
873300_2022-10-11_07:15:00.000000,2022-10-11,07:15:00.000000,3
873300_2022-10-11_07:30:00.000000,2022-10-11,07:30:00.000000,3
873300_2022-10-11_08:30:00.000000,2022-10-11,08:30:00.000000,5
873300_2022-10-11_08:45:00.000000,2022-10-11,08:45:00.000000,2
873300_2022-10-11_09:00:00.000000,2022-10-11,09:00:00.000000,2
873300_2022-10-11_09:30:00.000000,2022-10-11,09:30:00.000000,3
873300_2022-10-11_10:45:00.000000,2022-10-11,10:45:00.000000,3
873300_2022-10-11_11:00:00.000000,2022-10-11,11:00:00.000000,2
873300_2022-10-11_11:45:00.000000,2022-10-11,11:45:00.000000,3
873300_2022-10-11_13:00:00.000000,2022-10-11,13:00:00.000000,3
873300_2022-10-11_13:15:00.000000,2022-10-11,13:15:00.000000,3
873300_2022-10-11_14:15:00.000000,2022-10-11,14:15:00.000000,3
873300_2022-10-11_15:00:00.000000,2022-10-11,15:00:00.000000,3
873304_2022-10-12_07:15:00.000000,2022-10-12,07:15:00.000000,3
873304_2022-10-12_09:30:00.000000,2022-10-12,09:30:00.000000,3
873304_2022-10-12_09:45:00.000000,2022-10-12,09:45:00.000000,3
873304_2022-10-12_10:15:00.000000,2022-10-12,10:15:00.000000,3
873304_2022-10-12_14:15:00.000000,2022-10-12,14:15:00.000000,3
873304_2022-10-12_14:15:00.000000,2022-10-12,14:15:00.000000,2
873304_2022-10-12_14:30:00.000000,2022-10-12,14:30:00.000000,2
874262_2022-10-16_08:00:00.000000,2022-10-16,08:00:00.000000,3
874266_2022-10-17_12:45:00.000000,2022-10-17,12:45:00.000000,3
874270_2022-10-18_09:45:00.000000,2022-10-18,09:45:00.000000,3
874274_2022-10-19_12:15:00.000000,2022-10-19,12:15:00.000000,3
874278_2022-10-20_07:45:00.000000,2022-10-20,07:45:00.000000,3
874278_2022-10-20_12:15:00.000000,2022-10-20,12:15:00.000000,3
874286_2022-10-22_10:45:00.000000,2022-10-22,10:45:00.000000,3
874286_2022-10-22_11:15:00.000000,2022-10-22,11:15:00.000000,3
874294_2022-10-24_07:45:00.000000,2022-10-24,07:45:00.000000,3
874298_2022-10-25_14:30:00.000000,2022-10-25,14:30:00.000000,3
874704_2022-10-26_07:30:00.000000,2022-10-26,07:30:00.000000,3
874704_2022-10-26_12:30:00.000000,2022-10-26,12:30:00.000000,3
874704_2022-10-26_12:45:00.000000,2022-10-26,12:45:00.000000,3
874708_2022-10-27_07:15:00.000000,2022-10-27,07:15:00.000000,3
874712_2022-10-28_09:15:00.000000,2022-10-28,09:15:00.000000,3
874716_2022-10-29_06:30:00.000000,2022-10-29,06:30:00.000000,3
874716_2022-10-29_07:30:00.000000,2022-10-29,07:30:00.000000,3
874716_2022-10-29_07:45:00.000000,2022-10-29,07:45:00.000000,3
874716_2022-10-29_08:30:00.000000,2022-10-29,08:30:00.000000,3
874720_2022-10-30_13:30:00.000000,2022-10-30,13:30:00.000000,3
874740_2022-11-04_07:45:00.000000,2022-11-04,07:45:00.000000,3
874740_2022-11-04_12:00:00.000000,2022-11-04,12:00:00.000000,3
874740_2022-11-04_13:30:00.000000,2022-11-04,13:30:00.000000,3
874740_2022-11-04_14:30:00.000000,2022-11-04,14:30:00.000000,3
874748_2022-11-06_06:45:00.000000,2022-11-06,06:45:00.000000,3
874748_2022-11-06_07:45:00.000000,2022-11-06,07:45:00.000000,3
874752_2022-11-07_14:45:00.000000,2022-11-07,14:45:00.000000,3
874764_2022-11-10_07:00:00.000000,2022-11-10,07:00:00.000000,3
874764_2022-11-10_09:30:00.000000,2022-11-10,09:30:00.000000,3
874764_2022-11-10_10:45:00.000000,2022-11-10,10:45:00.000000,3
874764_2022-11-10_11:15:00.000000,2022-11-10,11:15:00.000000,3
874764_2022-11-10_11:30:00.000000,2022-11-10,11:30:00.000000,3
874764_2022-11-10_12:45:00.000000,2022-11-10,12:45:00.000000,3
874764_2022-11-10_14:00:00.000000,2022-11-10,14:00:00.000000,3
874768_2022-11-11_07:00:00.000000,2022-11-11,07:00:00.000000,3
874768_2022-11-11_07:00:00.000000,2022-11-11,07:00:00.000000,4
874768_2022-11-11_07:15:00.000000,2022-11-11,07:15:00.000000,4
874768_2022-11-11_07:30:00.000000,2022-11-11,07:30:00.000000,4
874768_2022-11-11_07:45:00.000000,2022-11-11,07:45:00.000000,4
874768_2022-11-11_08:00:00.000000,2022-11-11,08:00:00.000000,4
874768_2022-11-11_08:15:00.000000,2022-11-11,08:15:00.000000,4
874768_2022-11-11_08:30:00.000000,2022-11-11,08:30:00.000000,3
874768_2022-11-11_09:15:00.000000,2022-11-11,09:15:00.000000,3
874768_2022-11-11_10:30:00.000000,2022-11-11,10:30:00.000000,3
874768_2022-11-11_10:45:00.000000,2022-11-11,10:45:00.000000,3
874768_2022-11-11_11:30:00.000000,2022-11-11,11:30:00.000000,3
874768_2022-11-11_12:00:00.000000,2022-11-11,12:00:00.000000,4
874768_2022-11-11_12:15:00.000000,2022-11-11,12:15:00.000000,4
874768_2022-11-11_12:30:00.000000,2022-11-11,12:30:00.000000,4
874768_2022-11-11_12:45:00.000000,2022-11-11,12:45:00.000000,4
874768_2022-11-11_13:00:00.000000,2022-11-11,13:00:00.000000,4
874768_2022-11-11_13:15:00.000000,2022-11-11,13:15:00.000000,4
874768_2022-11-11_13:15:00.000000,2022-11-11,13:15:00.000000,3
874768_2022-11-11_13:30:00.000000,2022-11-11,13:30:00.000000,3
874768_2022-11-11_13:30:00.000000,2022-11-11,13:30:00.000000,3
874768_2022-11-11_13:45:00.000000,2022-11-11,13:45:00.000000,3
874772_2022-11-12_07:30:00.000000,2022-11-12,07:30:00.000000,3
874772_2022-11-12_11:30:00.000000,2022-11-12,11:30:00.000000,3
874772_2022-11-12_12:45:00.000000,2022-11-12,12:45:00.000000,3
874772_2022-11-12_14:15:00.000000,2022-11-12,14:15:00.000000,3
874772_2022-11-12_14:30:00.000000,2022-11-12,14:30:00.000000,3
874776_2022-11-13_10:15:00.000000,2022-11-13,10:15:00.000000,3
874776_2022-11-13_12:45:00.000000,2022-11-13,12:45:00.000000,3
874780_2022-11-14_08:15:00.000000,2022-11-14,08:15:00.000000,3
874780_2022-11-14_14:00:00.000000,2022-11-14,14:00:00.000000,3
874784_2022-11-15_07:30:00.000000,2022-11-15,07:30:00.000000,3
874784_2022-11-15_10:15:00.000000,2022-11-15,10:15:00.000000,3
874784_2022-11-15_10:45:00.000000,2022-11-15,10:45:00.000000,3
874784_2022-11-15_11:00:00.000000,2022-11-15,11:00:00.000000,3
874784_2022-11-15_13:45:00.000000,2022-11-15,13:45:00.000000,3
874784_2022-11-15_15:00:00.000000,2022-11-15,15:00:00.000000,3
874788_2022-11-16_13:00:00.000000,2022-11-16,13:00:00.000000,3
876494_2022-11-18_06:41:00.000000,2022-11-18,06:41:00.000000,3
876494_2022-11-18_07:26:00.000000,2022-11-18,07:26:00.000000,3
876494_2022-11-18_10:11:00.000000,2022-11-18,10:11:00.000000,3
876494_2022-11-18_11:11:00.000000,2022-11-18,11:11:00.000000,3
876494_2022-11-18_13:56:00.000000,2022-11-18,13:56:00.000000,3
876498_2022-11-19_12:41:00.000000,2022-11-19,12:41:00.000000,3
876498_2022-11-19_12:41:00.000000,2022-11-19,12:41:00.000000,4
876498_2022-11-19_12:56:00.000000,2022-11-19,12:56:00.000000,4
876498_2022-11-19_13:11:00.000000,2022-11-19,13:11:00.000000,4
876498_2022-11-19_13:26:00.000000,2022-11-19,13:26:00.000000,4
876498_2022-11-19_13:41:00.000000,2022-11-19,13:41:00.000000,4
876498_2022-11-19_13:56:00.000000,2022-11-19,13:56:00.000000,4
876498_2022-11-19_12:56:00.000000,2022-11-19,12:56:00.000000,2
876498_2022-11-19_13:11:00.000000,2022-11-19,13:11:00.000000,2
876498_2022-11-19_13:56:00.000000,2022-11-19,13:56:00.000000,3
876476_2022-11-22_12:26:00.000000,2022-11-22,12:26:00.000000,3
876476_2022-11-22_12:41:00.000000,2022-11-22,12:41:00.000000,3
876476_2022-11-22_12:56:00.000000,2022-11-22,12:56:00.000000,3
876468_2022-11-24_06:56:00.000000,2022-11-24,06:56:00.000000,3
876448_2022-11-30_06:26:00.000000,2022-11-30,06:26:00.000000,3
876448_2022-11-30_07:56:00.000000,2022-11-30,07:56:00.000000,3
876448_2022-11-30_10:56:00.000000,2022-11-30,10:56:00.000000,3
876448_2022-11-30_11:11:00.000000,2022-11-30,11:11:00.000000,3
877564_2022-12-02_07:41:00.000000,2022-12-02,07:41:00.000000,3
877564_2022-12-02_07:56:00.000000,2022-12-02,07:56:00.000000,3
877572_2022-12-04_06:41:00.000000,2022-12-04,06:41:00.000000,3
877572_2022-12-04_08:41:00.000000,2022-12-04,08:41:00.000000,3
877628_2022-12-07_11:10:00.000000,2022-12-07,11:10:00.000000,3
877628_2022-12-07_11:25:00.000000,2022-12-07,11:25:00.000000,3
877628_2022-12-07_13:10:00.000000,2022-12-07,13:10:00.000000,3
877628_2022-12-07_14:10:00.000000,2022-12-07,14:10:00.000000,3
877628_2022-12-07_15:10:00.000000,2022-12-07,15:10:00.000000,3
877624_2022-12-08_09:11:00.000000,2022-12-08,09:11:00.000000,3
877624_2022-12-08_09:26:00.000000,2022-12-08,09:26:00.000000,3
877624_2022-12-08_15:11:00.000000,2022-12-08,15:11:00.000000,3
877620_2022-12-09_12:56:00.000000,2022-12-09,12:56:00.000000,3
877616_2022-12-10_14:11:00.000000,2022-12-10,14:11:00.000000,3
877612_2022-12-11_12:26:00.000000,2022-12-11,12:26:00.000000,3
877612_2022-12-11_13:26:00.000000,2022-12-11,13:26:00.000000,3
877612_2022-12-11_13:26:00.000000,2022-12-11,13:26:00.000000,3
877612_2022-12-11_14:26:00.000000,2022-12-11,14:26:00.000000,3
877604_2022-12-13_07:26:00.000000,2022-12-13,07:26:00.000000,3
877604_2022-12-13_07:56:00.000000,2022-12-13,07:56:00.000000,3
877604_2022-12-13_08:56:00.000000,2022-12-13,08:56:00.000000,3
877604_2022-12-13_10:26:00.000000,2022-12-13,10:26:00.000000,3
877604_2022-12-13_11:26:00.000000,2022-12-13,11:26:00.000000,3
877604_2022-12-13_11:56:00.000000,2022-12-13,11:56:00.000000,3
877604_2022-12-13_12:56:00.000000,2022-12-13,12:56:00.000000,3
877604_2022-12-13_13:26:00.000000,2022-12-13,13:26:00.000000,3
877604_2022-12-13_13:41:00.000000,2022-12-13,13:41:00.000000,3
877604_2022-12-13_14:41:00.000000,2022-12-13,14:41:00.000000,3
877600_2022-12-14_06:56:00.000000,2022-12-14,06:56:00.000000,3
877600_2022-12-14_08:26:00.000000,2022-12-14,08:26:00.000000,2
877600_2022-12-14_10:26:00.000000,2022-12-14,10:26:00.000000,3
877600_2022-12-14_12:26:00.000000,2022-12-14,12:26:00.000000,3
877600_2022-12-14_12:56:00.000000,2022-12-14,12:56:00.000000,3
877600_2022-12-14_13:41:00.000000,2022-12-14,13:41:00.000000,3
877596_2022-12-15_06:41:00.000000,2022-12-15,06:41:00.000000,3
877596_2022-12-15_11:11:00.000000,2022-12-15,11:11:00.000000,3
879210_2022-12-17_09:11:00.000000,2022-12-17,09:11:00.000000,3
879210_2022-12-17_10:11:00.000000,2022-12-17,10:11:00.000000,3
877592_2022-12-18_06:41:00.000000,2022-12-18,06:41:00.000000,3
877592_2022-12-18_13:26:00.000000,2022-12-18,13:26:00.000000,3
877592_2022-12-18_14:11:00.000000,2022-12-18,14:11:00.000000,3
877592_2022-12-18_14:26:00.000000,2022-12-18,14:26:00.000000,3
879372_2022-12-19_06:26:00.000000,2022-12-19,06:26:00.000000,3
879372_2022-12-19_07:26:00.000000,2022-12-19,07:26:00.000000,3
879372_2022-12-19_08:11:00.000000,2022-12-19,08:11:00.000000,5
879372_2022-12-19_08:11:00.000000,2022-12-19,08:11:00.000000,3
879372_2022-12-19_09:26:00.000000,2022-12-19,09:26:00.000000,3
879372_2022-12-19_10:56:00.000000,2022-12-19,10:56:00.000000,3
879372_2022-12-19_12:41:00.000000,2022-12-19,12:41:00.000000,3
879628_2022-12-20_07:11:00.000000,2022-12-20,07:11:00.000000,3
879628_2022-12-20_08:11:00.000000,2022-12-20,08:11:00.000000,3
879628_2022-12-20_09:41:00.000000,2022-12-20,09:41:00.000000,3
879628_2022-12-20_12:26:00.000000,2022-12-20,12:26:00.000000,3
879628_2022-12-20_13:56:00.000000,2022-12-20,13:56:00.000000,3
879644_2022-12-24_07:41:00.000000,2022-12-24,07:41:00.000000,3
879644_2022-12-24_07:56:00.000000,2022-12-24,07:56:00.000000,3
879644_2022-12-24_08:11:00.000000,2022-12-24,08:11:00.000000,3
879644_2022-12-24_08:56:00.000000,2022-12-24,08:56:00.000000,3
879648_2022-12-25_06:41:00.000000,2022-12-25,06:41:00.000000,3
879648_2022-12-25_06:56:00.000000,2022-12-25,06:56:00.000000,3
879648_2022-12-25_07:11:00.000000,2022-12-25,07:11:00.000000,2
879648_2022-12-25_07:26:00.000000,2022-12-25,07:26:00.000000,2
879652_2022-12-26_06:41:00.000000,2022-12-26,06:41:00.000000,3
879652_2022-12-26_08:11:00.000000,2022-12-26,08:11:00.000000,3
879652_2022-12-26_10:26:00.000000,2022-12-26,10:26:00.000000,3
879652_2022-12-26_13:41:00.000000,2022-12-26,13:41:00.000000,3
879668_2022-12-28_06:56:00.000000,2022-12-28,06:56:00.000000,3
879668_2022-12-28_08:11:00.000000,2022-12-28,08:11:00.000000,3
879668_2022-12-28_09:11:00.000000,2022-12-28,09:11:00.000000,3
879660_2022-12-30_07:41:00.000000,2022-12-30,07:41:00.000000,3
879660_2022-12-30_13:41:00.000000,2022-12-30,13:41:00.000000,3
879660_2022-12-30_15:11:00.000000,2022-12-30,15:11:00.000000,3
879656_2022-12-31_10:26:00.000000,2022-12-31,10:26:00.000000,3
879656_2022-12-31_11:41:00.000000,2022-12-31,11:41:00.000000,3
879656_2022-12-31_12:11:00.000000,2022-12-31,12:11:00.000000,3
