Index,Date,URL,date,time,key,timestamp_dt,label
130,859140_2022-05-04_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_094500_LBA_OUTER_S0.fits,2022-05-04,09:45:00.000000,859140_2022-05-04_09:45:00.000000,2022-05-04 09:45:00,IV/1
108,859140_2022-05-04_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_100000_LBA_OUTER_S0.fits,2022-05-04,10:00:00.000000,859140_2022-05-04_10:00:00.000000,2022-05-04 10:00:00,IV/1
132,859140_2022-05-04_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_101500_LBA_OUTER_S0.fits,2022-05-04,10:15:00.000000,859140_2022-05-04_10:15:00.000000,2022-05-04 10:15:00,IV/1
120,859140_2022-05-04_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_103000_LBA_OUTER_S0.fits,2022-05-04,10:30:00.000000,859140_2022-05-04_10:30:00.000000,2022-05-04 10:30:00,IV/1
95,859140_2022-05-04_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_104500_LBA_OUTER_S0.fits,2022-05-04,10:45:00.000000,859140_2022-05-04_10:45:00.000000,2022-05-04 10:45:00,III/1
96,859140_2022-05-04_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_110000_LBA_OUTER_S0.fits,2022-05-04,11:00:00.000000,859140_2022-05-04_11:00:00.000000,2022-05-04 11:00:00,
124,859140_2022-05-04_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_111500_LBA_OUTER_S0.fits,2022-05-04,11:15:00.000000,859140_2022-05-04_11:15:00.000000,2022-05-04 11:15:00,
129,859140_2022-05-04_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_113000_LBA_OUTER_S0.fits,2022-05-04,11:30:00.000000,859140_2022-05-04_11:30:00.000000,2022-05-04 11:30:00,
106,859140_2022-05-04_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_114500_LBA_OUTER_S0.fits,2022-05-04,11:45:00.000000,859140_2022-05-04_11:45:00.000000,2022-05-04 11:45:00,
126,859140_2022-05-04_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_120000_LBA_OUTER_S0.fits,2022-05-04,12:00:00.000000,859140_2022-05-04_12:00:00.000000,2022-05-04 12:00:00,
111,859140_2022-05-04_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_121500_LBA_OUTER_S0.fits,2022-05-04,12:15:00.000000,859140_2022-05-04_12:15:00.000000,2022-05-04 12:15:00,
98,859140_2022-05-04_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_123000_LBA_OUTER_S0.fits,2022-05-04,12:30:00.000000,859140_2022-05-04_12:30:00.000000,2022-05-04 12:30:00,
117,859140_2022-05-04_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_124500_LBA_OUTER_S0.fits,2022-05-04,12:45:00.000000,859140_2022-05-04_12:45:00.000000,2022-05-04 12:45:00,
115,859140_2022-05-04_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_130000_LBA_OUTER_S0.fits,2022-05-04,13:00:00.000000,859140_2022-05-04_13:00:00.000000,2022-05-04 13:00:00,
100,859140_2022-05-04_13:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_131500_LBA_OUTER_S0.fits,2022-05-04,13:15:00.000000,859140_2022-05-04_13:15:00.000000,2022-05-04 13:15:00,
109,859140_2022-05-04_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_133000_LBA_OUTER_S0.fits,2022-05-04,13:30:00.000000,859140_2022-05-04_13:30:00.000000,2022-05-04 13:30:00,
128,859140_2022-05-04_13:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_134500_LBA_OUTER_S0.fits,2022-05-04,13:45:00.000000,859140_2022-05-04_13:45:00.000000,2022-05-04 13:45:00,
127,859140_2022-05-04_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_140000_LBA_OUTER_S0.fits,2022-05-04,14:00:00.000000,859140_2022-05-04_14:00:00.000000,2022-05-04 14:00:00,
112,859140_2022-05-04_14:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_141500_LBA_OUTER_S0.fits,2022-05-04,14:15:00.000000,859140_2022-05-04_14:15:00.000000,2022-05-04 14:15:00,
99,859140_2022-05-04_14:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_143000_LBA_OUTER_S0.fits,2022-05-04,14:30:00.000000,859140_2022-05-04_14:30:00.000000,2022-05-04 14:30:00,
116,859140_2022-05-04_14:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_144500_LBA_OUTER_S0.fits,2022-05-04,14:45:00.000000,859140_2022-05-04_14:45:00.000000,2022-05-04 14:45:00,
118,859140_2022-05-04_15:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_150000_LBA_OUTER_S0.fits,2022-05-04,15:00:00.000000,859140_2022-05-04_15:00:00.000000,2022-05-04 15:00:00,IV/1
101,859140_2022-05-04_15:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_151500_LBA_OUTER_S0.fits,2022-05-04,15:15:00.000000,859140_2022-05-04_15:15:00.000000,2022-05-04 15:15:00,IV/1
110,859140_2022-05-04_15:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_153000_LBA_OUTER_S0.fits,2022-05-04,15:30:00.000000,859140_2022-05-04_15:30:00.000000,2022-05-04 15:30:00,IV/1
125,859140_2022-05-04_15:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_154500_LBA_OUTER_S0.fits,2022-05-04,15:45:00.000000,859140_2022-05-04_15:45:00.000000,2022-05-04 15:45:00,IV/1
105,859140_2022-05-04_16:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3958/859140/dynamic_spectra/LOFAR_20220504_160000_LBA_OUTER_S0.fits,2022-05-04,16:00:00.000000,859140_2022-05-04_16:00:00.000000,2022-05-04 16:00:00,
316,859344_2022-05-05_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_063000_LBA_OUTER_S0.fits,2022-05-05,06:30:00.000000,859344_2022-05-05_06:30:00.000000,2022-05-05 06:30:00,
299,859344_2022-05-05_06:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_064500_LBA_OUTER_S0.fits,2022-05-05,06:45:00.000000,859344_2022-05-05_06:45:00.000000,2022-05-05 06:45:00,III/1
298,859344_2022-05-05_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_070000_LBA_OUTER_S0.fits,2022-05-05,07:00:00.000000,859344_2022-05-05_07:00:00.000000,2022-05-05 07:00:00,
314,859344_2022-05-05_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_071500_LBA_OUTER_S0.fits,2022-05-05,07:15:00.000000,859344_2022-05-05_07:15:00.000000,2022-05-05 07:15:00,
325,859344_2022-05-05_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_073000_LBA_OUTER_S0.fits,2022-05-05,07:30:00.000000,859344_2022-05-05_07:30:00.000000,2022-05-05 07:30:00,
309,859344_2022-05-05_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_074500_LBA_OUTER_S0.fits,2022-05-05,07:45:00.000000,859344_2022-05-05_07:45:00.000000,2022-05-05 07:45:00,
327,859344_2022-05-05_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_080000_LBA_OUTER_S0.fits,2022-05-05,08:00:00.000000,859344_2022-05-05_08:00:00.000000,2022-05-05 08:00:00,
300,859344_2022-05-05_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_081500_LBA_OUTER_S0.fits,2022-05-05,08:15:00.000000,859344_2022-05-05_08:15:00.000000,2022-05-05 08:15:00,
297,859344_2022-05-05_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_083000_LBA_OUTER_S0.fits,2022-05-05,08:30:00.000000,859344_2022-05-05_08:30:00.000000,2022-05-05 08:30:00,
319,859344_2022-05-05_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_084500_LBA_OUTER_S0.fits,2022-05-05,08:45:00.000000,859344_2022-05-05_08:45:00.000000,2022-05-05 08:45:00,
317,859344_2022-05-05_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_090000_LBA_OUTER_S0.fits,2022-05-05,09:00:00.000000,859344_2022-05-05_09:00:00.000000,2022-05-05 09:00:00,
291,859344_2022-05-05_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_091500_LBA_OUTER_S0.fits,2022-05-05,09:15:00.000000,859344_2022-05-05_09:15:00.000000,2022-05-05 09:15:00,
308,859344_2022-05-05_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_093000_LBA_OUTER_S0.fits,2022-05-05,09:30:00.000000,859344_2022-05-05_09:30:00.000000,2022-05-05 09:30:00,
328,859344_2022-05-05_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_094500_LBA_OUTER_S0.fits,2022-05-05,09:45:00.000000,859344_2022-05-05_09:45:00.000000,2022-05-05 09:45:00,
301,859344_2022-05-05_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_100000_LBA_OUTER_S0.fits,2022-05-05,10:00:00.000000,859344_2022-05-05_10:00:00.000000,2022-05-05 10:00:00,
326,859344_2022-05-05_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_101500_LBA_OUTER_S0.fits,2022-05-05,10:15:00.000000,859344_2022-05-05_10:15:00.000000,2022-05-05 10:15:00,
315,859344_2022-05-05_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_103000_LBA_OUTER_S0.fits,2022-05-05,10:30:00.000000,859344_2022-05-05_10:30:00.000000,2022-05-05 10:30:00,
292,859344_2022-05-05_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_104500_LBA_OUTER_S0.fits,2022-05-05,10:45:00.000000,859344_2022-05-05_10:45:00.000000,2022-05-05 10:45:00,
290,859344_2022-05-05_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_110000_LBA_OUTER_S0.fits,2022-05-05,11:00:00.000000,859344_2022-05-05_11:00:00.000000,2022-05-05 11:00:00,
318,859344_2022-05-05_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_111500_LBA_OUTER_S0.fits,2022-05-05,11:15:00.000000,859344_2022-05-05_11:15:00.000000,2022-05-05 11:15:00,
324,859344_2022-05-05_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_113000_LBA_OUTER_S0.fits,2022-05-05,11:30:00.000000,859344_2022-05-05_11:30:00.000000,2022-05-05 11:30:00,III/1
302,859344_2022-05-05_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_114500_LBA_OUTER_S0.fits,2022-05-05,11:45:00.000000,859344_2022-05-05_11:45:00.000000,2022-05-05 11:45:00,
322,859344_2022-05-05_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_120000_LBA_OUTER_S0.fits,2022-05-05,12:00:00.000000,859344_2022-05-05_12:00:00.000000,2022-05-05 12:00:00,
307,859344_2022-05-05_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_121500_LBA_OUTER_S0.fits,2022-05-05,12:15:00.000000,859344_2022-05-05_12:15:00.000000,2022-05-05 12:15:00,
294,859344_2022-05-05_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_123000_LBA_OUTER_S0.fits,2022-05-05,12:30:00.000000,859344_2022-05-05_12:30:00.000000,2022-05-05 12:30:00,
311,859344_2022-05-05_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_124500_LBA_OUTER_S0.fits,2022-05-05,12:45:00.000000,859344_2022-05-05_12:45:00.000000,2022-05-05 12:45:00,
313,859344_2022-05-05_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_130000_LBA_OUTER_S0.fits,2022-05-05,13:00:00.000000,859344_2022-05-05_13:00:00.000000,2022-05-05 13:00:00,
329,859364_2022-05-05_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3869/859364/dynamic_spectra/LOFAR_20220505_130000_LBA_OUTER_S0.fits,2022-05-05,13:00:00.000000,859364_2022-05-05_13:00:00.000000,2022-05-05 13:00:00,
296,859344_2022-05-05_13:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_131500_LBA_OUTER_S0.fits,2022-05-05,13:15:00.000000,859344_2022-05-05_13:15:00.000000,2022-05-05 13:15:00,
305,859344_2022-05-05_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_133000_LBA_OUTER_S0.fits,2022-05-05,13:30:00.000000,859344_2022-05-05_13:30:00.000000,2022-05-05 13:30:00,III/1
320,859344_2022-05-05_13:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_134500_LBA_OUTER_S0.fits,2022-05-05,13:45:00.000000,859344_2022-05-05_13:45:00.000000,2022-05-05 13:45:00,
321,859344_2022-05-05_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_140000_LBA_OUTER_S0.fits,2022-05-05,14:00:00.000000,859344_2022-05-05_14:00:00.000000,2022-05-05 14:00:00,
306,859344_2022-05-05_14:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_141500_LBA_OUTER_S0.fits,2022-05-05,14:15:00.000000,859344_2022-05-05_14:15:00.000000,2022-05-05 14:15:00,
293,859344_2022-05-05_14:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_143000_LBA_OUTER_S0.fits,2022-05-05,14:30:00.000000,859344_2022-05-05_14:30:00.000000,2022-05-05 14:30:00,
312,859344_2022-05-05_14:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_144500_LBA_OUTER_S0.fits,2022-05-05,14:45:00.000000,859344_2022-05-05_14:45:00.000000,2022-05-05 14:45:00,
310,859344_2022-05-05_15:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_150000_LBA_OUTER_S0.fits,2022-05-05,15:00:00.000000,859344_2022-05-05_15:00:00.000000,2022-05-05 15:00:00,
295,859344_2022-05-05_15:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_151500_LBA_OUTER_S0.fits,2022-05-05,15:15:00.000000,859344_2022-05-05_15:15:00.000000,2022-05-05 15:15:00,
304,859344_2022-05-05_15:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_153000_LBA_OUTER_S0.fits,2022-05-05,15:30:00.000000,859344_2022-05-05_15:30:00.000000,2022-05-05 15:30:00,
323,859344_2022-05-05_15:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_154500_LBA_OUTER_S0.fits,2022-05-05,15:45:00.000000,859344_2022-05-05_15:45:00.000000,2022-05-05 15:45:00,
303,859344_2022-05-05_16:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4008/859344/dynamic_spectra/LOFAR_20220505_160000_LBA_OUTER_S0.fits,2022-05-05,16:00:00.000000,859344_2022-05-05_16:00:00.000000,2022-05-05 16:00:00,
143,859340_2022-05-06_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_063000_LBA_OUTER_S0.fits,2022-05-06,06:30:00.000000,859340_2022-05-06_06:30:00.000000,2022-05-06 06:30:00,
167,859340_2022-05-06_06:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_064500_LBA_OUTER_S0.fits,2022-05-06,06:45:00.000000,859340_2022-05-06_06:45:00.000000,2022-05-06 06:45:00,
166,859340_2022-05-06_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_070000_LBA_OUTER_S0.fits,2022-05-06,07:00:00.000000,859340_2022-05-06_07:00:00.000000,2022-05-06 07:00:00,
151,859340_2022-05-06_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_071500_LBA_OUTER_S0.fits,2022-05-06,07:15:00.000000,859340_2022-05-06_07:15:00.000000,2022-05-06 07:15:00,
134,859340_2022-05-06_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_073000_LBA_OUTER_S0.fits,2022-05-06,07:30:00.000000,859340_2022-05-06_07:30:00.000000,2022-05-06 07:30:00,
156,859340_2022-05-06_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_074500_LBA_OUTER_S0.fits,2022-05-06,07:45:00.000000,859340_2022-05-06_07:45:00.000000,2022-05-06 07:45:00,
136,859340_2022-05-06_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_080000_LBA_OUTER_S0.fits,2022-05-06,08:00:00.000000,859340_2022-05-06_08:00:00.000000,2022-05-06 08:00:00,
157,859340_2022-05-06_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_081500_LBA_OUTER_S0.fits,2022-05-06,08:15:00.000000,859340_2022-05-06_08:15:00.000000,2022-05-06 08:15:00,
165,859340_2022-05-06_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_083000_LBA_OUTER_S0.fits,2022-05-06,08:30:00.000000,859340_2022-05-06_08:30:00.000000,2022-05-06 08:30:00,
146,859340_2022-05-06_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_084500_LBA_OUTER_S0.fits,2022-05-06,08:45:00.000000,859340_2022-05-06_08:45:00.000000,2022-05-06 08:45:00,
144,859340_2022-05-06_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4050/859340/dynamic_spectra/LOFAR_20220506_090000_LBA_OUTER_S0.fits,2022-05-06,09:00:00.000000,859340_2022-05-06_09:00:00.000000,2022-05-06 09:00:00,
